id,repository_id,url,stars,commit_count,sizes,fork,release_count,release_id,repos_addr
5242,65175263,https://github.com/gradle/gradle-profiler,352,336,1473,34,0,NULL,NULL
5243,76255065,https://github.com/a-voyager/WeekToDo,242,84,13509,62,0,NULL,NULL
5244,75661534,https://github.com/awslabs/aws-serverless-java-container,486,285,742,123,17,NULL,NULL
5245,76284858,https://github.com/Stuie/papercut,363,21,112,13,4,NULL,NULL
5246,76376180,https://github.com/androidthings/new-project-template,262,35,500,106,0,NULL,NULL
5247,67405222,https://github.com/Norbert515/DropDownWarning,245,46,381,44,0,NULL,NULL
5248,76164034,https://github.com/huage2580/ZuiMeiTAG,290,5,698,34,0,NULL,NULL
5249,76375829,https://github.com/androidthings/contrib-drivers,416,339,1166,129,143,NULL,NULL
5250,76376140,https://github.com/androidthings/doorbell,248,56,3247,83,0,NULL,NULL
5251,76311302,https://github.com/misakuo/Dream-Catcher,208,30,33380,28,4,NULL,NULL
5252,75939763,https://github.com/gjiazhe/MultiChoicesCircleButton,378,32,852,61,0,NULL,NULL
5255,67414043,https://github.com/wangchenyan/LrcView,318,63,9659,53,0,NULL,NULL
5256,76547472,https://github.com/codbking/PickTime,250,23,1790,56,2,NULL,NULL
5257,76431952,https://github.com/JakeWharton/RxWindowIfChanged,315,4,389,19,1,NULL,NULL
5258,76238742,https://github.com/iamironz/binaryprefs,257,1008,1218,21,35,NULL,NULL
5259,55503848,https://github.com/HotBitmapGG/LeisureRead,252,136,11069,86,2,NULL,NULL
5262,73700637,https://github.com/SmartisanTech/packages_apps_OneStep,409,412,2829,101,0,NULL,NULL
5263,76960712,https://github.com/Karumi/KataScreenshotAndroid,259,10,5609,85,0,NULL,NULL
5264,76945229,https://github.com/Rance935/ChatUI,242,17,1501,64,0,NULL,NULL
5265,77131190,https://github.com/Cleveroad/CycleMenu,367,21,2186,75,0,NULL,NULL
5266,77023344,https://github.com/AndroidKun/XTabLayout,284,38,146,54,0,NULL,NULL
5267,77048353,https://github.com/HanSolo/tilesfx,359,549,4592,46,64,NULL,NULL
5268,76538069,https://github.com/BCsl/GalleryLayoutManager,377,22,2993,58,8,NULL,NULL
5269,77251767,https://github.com/yakivmospan/scytale,371,14,184,26,2,NULL,NULL
5270,77196845,https://github.com/shunfei/indexr,351,129,2424,108,25,NULL,NULL
5271,77225756,https://github.com/gaoleiandroid1201/BiuBike,265,53,94388,105,0,NULL,NULL
5273,74754297,https://github.com/ShawnyXiao/SpringBoot-MyBatis,266,43,167,136,0,NULL,NULL
5274,77333112,https://github.com/atguigu01/Shopping,453,7,24413,247,0,NULL,NULL
5275,77266027,https://github.com/nntuyen/text-decorator,392,47,1135,41,1,NULL,NULL
5276,77298491,https://github.com/MindorksOpenSource/android-dagger2-example,322,11,116,120,0,NULL,NULL
5277,77369575,https://github.com/lawloretienne/MovieHub,312,256,26025,54,3,NULL,NULL
5278,77375451,https://github.com/fashare2015/ActivityTracker,413,7,1217,93,0,NULL,NULL
5279,70459037,https://github.com/FJ917/FJEditTextCount,282,17,115,62,4,NULL,NULL
5280,76892425,https://github.com/0ximDigital/RxAnimations,490,29,406,23,6,NULL,NULL
5281,61197233,https://github.com/geminiwen/SkinSprite,284,34,543,47,2,NULL,NULL
5282,46404009,https://github.com/apache/eagle,297,1047,35614,167,4,NULL,NULL
5283,76307855,https://github.com/JmStefanAndroid/PVCloudGroupn,243,32,30089,86,0,NULL,NULL
5284,42641543,https://github.com/ditclear/TimeLine,378,58,23494,94,3,NULL,NULL
5285,77501465,https://github.com/zaaach/TopRightMenu,480,11,2014,97,0,NULL,NULL
5286,77610367,https://github.com/GitLqr/LQREmojiLibrary,290,7,22231,71,0,NULL,NULL
5287,75179280,https://github.com/Bakumon/UGank,380,333,23760,87,9,NULL,NULL
5288,88430191,https://github.com/wolfboys/opencron,322,396,14592,116,3,NULL,NULL
5289,77600213,https://github.com/qapqap/TimelineView,460,40,354,69,7,NULL,NULL
5290,77675033,https://github.com/yidongnan/grpc-spring-boot-starter,447,164,297,174,8,NULL,NULL
5291,79095005,https://github.com/yiyibb/Zhihu,268,19,960,90,0,NULL,NULL
5292,65681319,https://github.com/jagrosh/MusicBot,286,67,287,115,15,NULL,NULL
5295,60197645,https://github.com/funktionio/funktion-connectors,316,545,5262,28,92,NULL,NULL
5296,47067808,https://github.com/fossasia/loklak_wok_android,373,97,86733,70,0,NULL,NULL
5297,78319631,https://github.com/lurbas/MaterialMasterDetail,298,57,1794,74,3,NULL,NULL
5298,74670493,https://github.com/michelelacorte/AndroidAppShortcuts,208,146,2593,38,8,NULL,NULL
5300,12250178,https://github.com/duckduckgo/android-search-and-stories,435,1324,16809,200,42,NULL,NULL
5301,72315743,https://github.com/bfwg/springboot-jwt-starter,357,116,218,183,2,NULL,NULL
5302,2720287,https://github.com/Sloeber/arduino-eclipse-plugin,277,1762,15219,119,8,NULL,NULL
5303,79318521,https://github.com/iielse/DemoProjects,376,50,25428,104,0,NULL,NULL
5304,47752995,https://github.com/zetavg/react-native-system-notification,246,90,1176,96,9,NULL,NULL
5305,79374842,https://github.com/developer-shivam/ChanelView,234,4,7442,35,0,NULL,NULL
5306,41903441,https://github.com/Etar-Group/Etar-Calendar,500,5613,34577,185,40,NULL,NULL
5308,79489264,https://github.com/ericmaxwell2003/ticTacToe,329,10,116,157,0,NULL,NULL
5309,79549596,https://github.com/Werb/MediaUtils,321,10,8746,84,1,NULL,NULL
5310,79602914,https://github.com/frogermcs/Google-Actions-Java-SDK,261,25,228,30,0,NULL,NULL
5311,79549270,https://github.com/MonkeyMushroom/MiClockView,265,24,15747,54,0,NULL,NULL
5312,79713947,https://github.com/TellH/RecyclerStickyHeaderView,319,13,2407,53,2,NULL,NULL
5314,78756993,https://github.com/Zhuinden/simple-stack,495,347,1871,33,58,NULL,NULL
5315,57037375,https://github.com/Devlight/ShadowLayout,313,23,205,67,3,NULL,NULL
5316,79998272,https://github.com/MFlisar/DragSelectRecyclerView,320,45,55973,32,3,NULL,NULL
5317,57955372,https://github.com/Devlight/PulseView,289,17,130,56,3,NULL,NULL
5318,32645904,https://github.com/Sottti/Material-Design-Nav-Drawer,242,65,4242,71,0,NULL,NULL
5319,80305142,https://github.com/networknt/microservices-framework-benchmark,296,178,790,62,0,NULL,NULL
5320,80466405,https://github.com/yacy/yacy_grid_mcp,306,349,771,13,0,NULL,NULL
5321,80518476,https://github.com/nomemory/mockneat,237,279,1950,18,15,NULL,NULL
5322,35379238,https://github.com/Devlight/SlideImageView,211,29,1935,51,2,NULL,NULL
5323,80573984,https://github.com/tonyofrancis/Fetch,369,414,2415,76,47,NULL,NULL
5324,80713365,https://github.com/myinnos/AlphabetIndex-Fast-Scroll-RecyclerView,290,84,1907,60,13,NULL,NULL
5325,80822585,https://github.com/MarcinMoskala/ActivityStarter,310,339,672,23,34,NULL,NULL
5326,1999264,https://github.com/appsthatmatter/GraphView-Demos,274,108,2466,202,1,NULL,NULL
5327,79104433,https://github.com/DroidKaigi/conference-app-2017,450,881,12340,154,0,NULL,NULL
5328,80933510,https://github.com/sergiiz/RxBasicsKata,435,22,110,78,0,NULL,NULL
5329,80891113,https://github.com/mthli/Mount,246,23,142,27,8,NULL,NULL
5330,81277424,https://github.com/jwpttcg66/NettyGameServer,401,788,3261,222,6,NULL,NULL
5331,37848377,https://github.com/Devlight/TintLayout,309,13,315,60,2,NULL,NULL
5332,72044791,https://github.com/Microsoft/project-rome,268,305,101390,53,7,NULL,NULL
5335,71305435,https://github.com/mitdbg/modeldb,453,1104,9314,91,0,NULL,NULL
5336,81515982,https://github.com/385841539/RecycleviewStaggered,450,19,1726,54,0,NULL,NULL
5339,81718704,https://github.com/aliab/Two-Step-Picker-Dialog,259,17,160,27,3,NULL,NULL
5340,81650000,https://github.com/codehz/container,234,93,3167,66,1,NULL,NULL
5341,81664383,https://github.com/GoodieBag/HorizontalPicker,335,26,330,32,3,NULL,NULL
5342,81550578,https://github.com/zhangxuyang321/StepView,275,51,2872,52,0,NULL,NULL
5343,81897811,https://github.com/songxiaoliang/ReactNativeApp,460,39,16994,124,0,NULL,NULL
5344,82145552,https://github.com/loonggg/RecyclerViewBanner,210,33,6012,27,5,NULL,NULL
5345,82223494,https://github.com/fourlastor/dante,439,29,2134,29,2,NULL,NULL
5346,82198753,https://github.com/aartikov/Alligator,226,156,687,8,5,NULL,NULL
5347,82279345,https://github.com/lizixian18/AppLock,444,56,8469,122,0,NULL,NULL
5348,82291828,https://github.com/neo4j-contrib/neo4j-graph-algorithms,273,649,40521,49,10,NULL,NULL
5349,82293854,https://github.com/daquexian/FlexibleRichTextView,263,31,1278,39,3,NULL,NULL
5350,76628259,https://github.com/crazyqiang/AndroidStudy,468,86,12940,167,0,NULL,NULL
5351,75834005,https://github.com/vaquarkhan/vaquarkhan,348,62,1010538,181,0,NULL,NULL
5352,79226461,https://github.com/DevAhamed/MultiViewAdapter,416,177,16960,64,12,NULL,NULL
5353,72482496,https://github.com/dbacinski/Android-Testing-With-Kotlin,288,147,634,26,0,NULL,NULL
5354,78753723,https://github.com/TedaLIEz/ParsingPlayer,361,202,836,27,3,NULL,NULL
5355,82531843,https://github.com/550609334/Twobbble,409,22,6691,67,0,NULL,NULL
5356,82473734,https://github.com/matecode/Snacky,392,25,503,40,3,NULL,NULL
5357,82491916,https://github.com/blipinsk/cortado,325,40,716,14,4,NULL,NULL
5358,79667969,https://github.com/pedroSG94/rtmp-rtsp-stream-client-java,441,404,6414,133,40,NULL,NULL
5359,82636470,https://github.com/MacKentoch/react-native-beacons-manager,246,192,2160,66,8,NULL,NULL
5360,82760531,https://github.com/MyLifeMyTravel/CircleProgress,300,18,5810,77,0,NULL,NULL
5361,82805852,https://github.com/youngkaaa/YViewPagerDemo,301,31,6210,46,2,NULL,NULL
5362,82823131,https://github.com/Airsaid/AccountBook,275,93,6269,76,0,NULL,NULL
5363,54892286,https://github.com/worstcase/gumshoe,425,48,789,125,1,NULL,NULL
5364,59924837,https://github.com/substratum/substratum,307,3591,44880,108,47,NULL,NULL
5365,1688824,https://github.com/ahmetb/orman,227,154,10063,45,0,NULL,NULL
5366,83511200,https://github.com/jiang111/CProgressButton,334,40,410,47,10,NULL,NULL
5367,81384608,https://github.com/Teradata/kylo,461,6806,74795,219,30,NULL,NULL
5368,18347965,https://github.com/mulesoft-labs/raml-for-jax-rs,276,1204,30563,179,11,NULL,NULL
5369,238459,https://github.com/ccw-ide/ccw,208,2296,48327,50,91,NULL,NULL
5370,83943473,https://github.com/MorochoRochaDarwin/OneCalendarView,275,13,127,40,9,NULL,NULL
5371,83961593,https://github.com/Vexigon/Material-Onboarding,201,69,3031,26,0,NULL,NULL
5372,84075828,https://github.com/cyrilmottier/QueryHighlighter,272,6,1013,26,0,NULL,NULL
5373,84076309,https://github.com/pqpo/InputMethodHolder,360,15,118,42,0,NULL,NULL
5374,83864493,https://github.com/takahirom/material-element,223,77,474,34,0,NULL,NULL
5375,84324842,https://github.com/geniusforapp/fancyDialog,366,57,4083,62,0,NULL,NULL
5376,62537859,https://github.com/Tamicer/SkyMonitoring,282,51,390,72,0,NULL,NULL
5378,17152271,https://github.com/topcoder-platform/topcoder-UML-Tool,202,16,195323,99,0,NULL,NULL
5379,103392636,https://github.com/flowing/flowing-retail,308,82,2815,90,0,NULL,NULL
5381,48540562,https://github.com/jeddict/jeddict,250,668,49898,27,60,NULL,NULL
5382,78206229,https://github.com/ThinkKeep/EvilsLive,393,154,1887,88,0,NULL,NULL
5383,85346945,https://github.com/saschpe/android-customtabs,278,93,5081,31,11,NULL,NULL
5384,83150955,https://github.com/michelelacorte/FlickLauncher,239,81,8262,75,0,NULL,NULL
5385,84294023,https://github.com/hsllany/HtmlNative,365,222,72356,49,1,NULL,NULL
5386,96447778,https://github.com/ruzhan123/awaker,405,249,10639,66,1,NULL,NULL
5387,85729510,https://github.com/googlesamples/android-AutofillFramework,318,25,9795,176,0,NULL,NULL
5388,86160051,https://github.com/Ilhasoft/data-binding-validator,283,83,840,35,16,NULL,NULL
5389,81052983,https://github.com/rulebook-rules/rulebook,254,669,1340,45,19,NULL,NULL
5391,86310132,https://github.com/pinguo-zhouwei/AndroidTrainingSimples,247,15,1507,47,0,NULL,NULL
5392,85911098,https://github.com/AllenCoder/SuperUtils,311,64,233,77,7,NULL,NULL
5393,75658256,https://github.com/material-motion/material-motion-android,412,148,4778,19,249,NULL,NULL
5394,47613863,https://github.com/ncredinburgh/QuickTheories,319,177,463,29,11,NULL,NULL
5395,80398289,https://github.com/sdsmdg/trianglify,231,182,4964,30,2,NULL,NULL
5396,1584506,https://github.com/jopt-simple/jopt-simple,232,399,4509,54,26,NULL,NULL
5397,64898722,https://github.com/fengyongge/imagepicker,241,11,10753,60,0,NULL,NULL
5398,87179926,https://github.com/YiiGuxing/CompositionAvatar,306,48,10179,45,5,NULL,NULL
5399,73326084,https://github.com/mrin9/Angular-SpringBoot-REST-JWT,309,90,13744,208,1,NULL,NULL
5400,87282503,https://github.com/maoruibin/OneDrawable,268,25,162,31,4,NULL,NULL
5401,8359532,https://github.com/Abnaxos/markdown-doclet,232,155,692,29,11,NULL,NULL
5402,72816730,https://github.com/typ0520/bizsocket,333,18,141,114,2,NULL,NULL
5403,64364109,https://github.com/bloderxd/MagicButton,238,38,159,49,1,NULL,NULL
5404,50840804,https://github.com/loklak/loklak_jlib_api,315,19,931,6,0,NULL,NULL
5406,27791508,https://github.com/omadahealth/CircularBarPager,397,87,5050,82,1,NULL,NULL
5407,82479722,https://github.com/yacy/yacy_grid_parser,297,118,981,7,0,NULL,NULL
5408,84427866,https://github.com/chaokunyang/microservices-event-sourcing,409,70,6465,206,3,NULL,NULL
5409,83346474,https://github.com/dockersamples/atsea-sample-shop-app,301,41,7400,196,0,NULL,NULL
5410,1441654,https://github.com/tagtime/TagTime,253,281,3168,52,2,NULL,NULL
5411,76886857,https://github.com/reenWYJ/reen-sharding,257,38,1058,51,0,NULL,NULL
5412,26525663,https://github.com/baidu/Jprotobuf-rpc-socket,261,378,3371,142,75,NULL,NULL
5413,17787462,https://github.com/QuickLyric/QuickLyric,297,979,25896,101,19,NULL,NULL
5414,8911984,https://github.com/java-json-tools/json-patch,295,257,534,101,8,NULL,NULL
5415,66337342,https://github.com/elemers/ToyRoom,300,26,186,33,1,NULL,NULL
5416,89791542,https://github.com/StylingAndroid/ViewPagerAnimator,330,20,185,25,0,NULL,NULL
5417,68184451,https://github.com/megagao/production_ssm,434,1092,6790,289,0,NULL,NULL
5418,77140259,https://github.com/jaredrummler/HtmlBuilder,472,21,330,57,0,NULL,NULL
5419,60122366,https://github.com/jaredrummler/ColorPicker,259,139,3286,73,0,NULL,NULL
5420,90541759,https://github.com/fcannizzaro/jsoup-annotations,237,21,238,17,4,NULL,NULL
5421,58279659,https://github.com/droidchef/uberprogressview,284,28,2017,56,3,NULL,NULL
5422,38732107,https://github.com/rsocket/rsocket-java,290,750,3175,62,47,NULL,NULL
5424,47607561,https://github.com/apache/metron,473,1085,61614,368,37,NULL,NULL
5426,90845206,https://github.com/googlecodelabs/android-lifecycles,337,6,107,167,0,NULL,NULL
5427,7177096,https://github.com/Railcraft/Railcraft,297,2094,11523,103,13,NULL,NULL
5430,91772843,https://github.com/MasayukiSuda/ExoPlayerFilter,481,49,31244,70,10,NULL,NULL
5431,91694636,https://github.com/florent37/NewAndroidArchitecture-Component-Github,213,14,1186,35,0,NULL,NULL
5432,91470090,https://github.com/rsksmart/rskj,460,2487,26470,105,12,NULL,NULL
5433,92192594,https://github.com/yegor256/cactoos,357,1551,2458,90,72,NULL,NULL
5434,5402462,https://github.com/j-easy/easy-batch,303,1704,23526,99,21,NULL,NULL
5435,91224743,https://github.com/xiaoxiangyeyuHeaven/HeavenlyModule,451,19,514,63,1,NULL,NULL
5436,92324809,https://github.com/ebanx/swipe-button,327,149,248,67,15,NULL,NULL
5437,92356177,https://github.com/yangjie10930/EpMedia,497,93,12833,123,18,NULL,NULL
5438,79890183,https://github.com/PlutoArchitecture/Pluto-Android,269,68,1194,42,3,NULL,NULL
5439,58550221,https://github.com/jkxqj/JIM,249,43,1307,107,0,NULL,NULL
5440,92381880,https://github.com/fujiyuu75/Sequent,221,104,14058,30,4,NULL,NULL
5441,92313864,https://github.com/tingyik90/snackprogressbar,286,62,410,24,12,NULL,NULL
5442,50492946,https://github.com/imgly/pesdk-android-demo,293,100,25473,120,38,NULL,NULL
5444,81422831,https://github.com/henrymorgen/android-advanced-light,268,33,2271,113,0,NULL,NULL
5445,88315183,https://github.com/ChillingVan/AndroidInstantVideo,295,28,908,88,4,NULL,NULL
5446,38552420,https://github.com/Sottti/OkHttp-Volley-Gson,234,48,799,90,0,NULL,NULL
5447,66630128,https://github.com/0Chencc/CTFCrackTools,354,151,108509,94,7,NULL,NULL
5448,3368190,https://github.com/getsentry/sentry-java,357,1989,5874,191,30,NULL,NULL
5449,89804812,https://github.com/genius158/PullRefreshLayout,450,734,391069,75,0,NULL,NULL
5450,20448696,https://github.com/locationtech/geowave,269,1803,836662,107,24,NULL,NULL
5452,82502054,https://github.com/PrivacyStreams/PrivacyStreams,251,459,2674,36,14,NULL,NULL
5453,41064139,https://github.com/awslabs/dynamodb-janusgraph-storage-backend,357,147,1154,70,8,NULL,NULL
5454,721650,https://github.com/YahooArchive/oozie,375,364,23375,150,13,NULL,NULL
5455,94570463,https://github.com/groupon/grox,217,67,6483,14,5,NULL,NULL
5456,13505122,https://github.com/YahooArchive/samoa,427,314,6642,81,2,NULL,NULL
5457,26455634,https://github.com/snatik/memory-game,320,90,12189,247,0,NULL,NULL
5458,27829784,https://github.com/YahooArchive/android-range-seek-bar,338,30,8631,140,2,NULL,NULL
5459,64431348,https://github.com/census-instrumentation/opencensus-java,399,1784,5349,102,28,NULL,NULL
5460,68877113,https://github.com/spring-cloud/spring-cloud-function,354,370,2158,105,9,NULL,NULL
5462,56258294,https://github.com/marcosbarbero/spring-cloud-zuul-ratelimit,415,259,548,148,26,NULL,NULL
5463,56718024,https://github.com/MobiVM/robovm,338,287,156006,65,8,NULL,NULL
5464,64903660,https://github.com/androidstarters/android-starter,488,143,1923,68,0,NULL,NULL
5465,10296149,https://github.com/nextcloud/news-android,371,1575,196456,188,54,NULL,NULL
5466,38736227,https://github.com/vinaygaba/RubberStamp,357,52,20749,52,1,NULL,NULL
5467,96460553,https://github.com/jahirfiquitiva/FABsMenu,275,123,1021,22,15,NULL,NULL
5468,54646303,https://github.com/movexmanlife/TongBanJie,291,33,6157,119,0,NULL,NULL
5469,17574818,https://github.com/Pixplicity/EasyPrefs,324,83,210,43,6,NULL,NULL
5470,96952895,https://github.com/square/RxIdler,381,10,74,24,1,NULL,NULL
5471,38655560,https://github.com/austinschwartz/ctci_v6,443,121,136,185,0,NULL,NULL
5472,97613656,https://github.com/fython/BreadcrumbsView,248,21,1026,17,4,NULL,NULL
5473,73515052,https://github.com/lennartkoopmann/nzyme,404,99,814,71,4,NULL,NULL
5474,40363441,https://github.com/amphiaraus/Android-RatioLayout,445,33,11990,75,2,NULL,NULL
5475,2057742,https://github.com/Multibit-Legacy/multibit,378,1688,148348,318,8,NULL,NULL
5476,19762540,https://github.com/mattbdean/JRAW,243,1216,6938,91,17,NULL,NULL
5477,11147391,https://github.com/PrivacyApps/document-viewer,289,1751,43366,103,20,NULL,NULL
5478,36743262,https://github.com/xmuSistone/stickyViewpager,299,25,4413,92,0,NULL,NULL
5480,79034430,https://github.com/YeDaxia/JApiDocs,286,59,4580,43,1,NULL,NULL
5483,20545293,https://github.com/maskarade/gradle-android-ribbonizer-plugin,271,113,405,36,11,NULL,NULL
5484,45805791,https://github.com/maskarade/Android-Orma,427,1450,3605,44,100,NULL,NULL
5485,100418846,https://github.com/UniversaBlockchain/universa,319,1790,33263,99,0,NULL,NULL
5486,72082404,https://github.com/binarywang/weixin-java-mp-demo-springboot,298,15,3080,224,0,NULL,NULL
5487,69769511,https://github.com/dingjikerbo/Leetcode-Java,300,952,35346,34,0,NULL,NULL
5488,13392465,https://github.com/Devskiller/jfairy,460,500,1740,105,22,NULL,NULL
5489,100959045,https://github.com/Cutta/ContinuousScrollableImageView,391,11,5317,40,1,NULL,NULL
